district,year,week_number,temp_mean,rainfall_total,rain_sum,wind_max
kolonnawa,2017,24,26.599999999999998,27.7,27.7,15.5
kolonnawa,2017,25,26.25714285714286,75.2,75.2,16.95714285714286
kolonnawa,2017,26,26.914285714285715,46.3,46.3,17.042857142857144
kolonnawa,2017,27,26.985714285714288,34.2,34.2,17.45714285714286
kolonnawa,2017,28,26.928571428571427,18.7,18.7,16.87142857142857
kolonnawa,2017,29,27.014285714285712,23.8,23.8,16.77142857142857
kolonnawa,2017,30,27.2,38.599999999999994,38.599999999999994,17.7
kolonnawa,2017,31,26.75714285714286,55.9,55.9,18.32857142857143
kolonnawa,2017,32,26.599999999999998,38.6,38.6,17.271428571428572
kolonnawa,2017,33,26.271428571428572,56.800000000000004,56.800000000000004,16.085714285714285
kolonnawa,2017,34,26.67142857142857,46.2,46.2,17.085714285714285
kolonnawa,2017,35,26.514285714285712,66.1,66.1,14.6
kolonnawa,2017,36,25.8,92.39999999999999,92.39999999999999,15.242857142857144
kolonnawa,2017,37,26.442857142857143,45.9,45.9,17.885714285714286
kolonnawa,2017,38,26.67142857142857,21.700000000000003,21.700000000000003,16.32857142857143
kolonnawa,2017,39,26.342857142857145,39.4,39.4,16.37142857142857
kolonnawa,2017,40,26.314285714285713,60.8,60.8,14.357142857142858
kolonnawa,2017,41,26.0,85.60000000000001,85.60000000000001,15.214285714285714
kolonnawa,2017,42,26.5,36.6,36.6,16.357142857142858
kolonnawa,2017,43,26.557142857142857,28.4,28.4,10.585714285714285
kolonnawa,2017,44,25.657142857142855,259.7,259.7,11.471428571428572
kolonnawa,2017,45,25.87142857142857,87.0,87.0,13.528571428571428
kolonnawa,2017,46,26.642857142857142,11.299999999999999,11.299999999999999,11.214285714285714
kolonnawa,2017,47,25.642857142857142,51.400000000000006,51.400000000000006,11.671428571428573
kolonnawa,2017,48,25.25714285714286,170.4,170.4,18.2
kolonnawa,2017,49,25.8,9.8,9.8,11.299999999999999
kolonnawa,2017,50,26.157142857142855,20.9,20.9,11.442857142857141
kolonnawa,2017,51,26.071428571428573,6.0,6.0,15.528571428571428
kolonnawa,2017,52,26.6375,1.5,1.5,16.95
kolonnawa,2018,1,26.4875,0.2,0.2,14.7125
kolonnawa,2018,2,26.614285714285717,10.5,10.5,9.728571428571428
kolonnawa,2018,3,26.728571428571428,0.0,0.0,16.942857142857143
kolonnawa,2018,4,27.185714285714283,0.0,0.0,15.957142857142856
kolonnawa,2018,5,27.24285714285714,15.100000000000001,15.100000000000001,15.157142857142857
kolonnawa,2018,6,26.7,15.9,15.9,8.828571428571427
kolonnawa,2018,7,28.228571428571428,0.0,0.0,12.571428571428571
kolonnawa,2018,8,28.0,4.2,4.2,12.5
kolonnawa,2018,9,26.842857142857145,49.9,49.9,9.728571428571428
kolonnawa,2018,10,26.87142857142857,27.9,27.9,9.114285714285714
kolonnawa,2018,11,26.87142857142857,31.700000000000003,31.700000000000003,8.485714285714286
kolonnawa,2018,12,27.442857142857143,7.3,7.3,12.700000000000001
kolonnawa,2018,13,27.242857142857144,40.9,40.9,11.185714285714285
kolonnawa,2018,14,27.3,21.0,21.0,10.785714285714286
kolonnawa,2018,15,26.928571428571427,105.6,105.6,9.228571428571428
kolonnawa,2018,16,27.24285714285714,28.4,28.4,9.228571428571428
kolonnawa,2018,17,27.25714285714286,40.9,40.9,10.642857142857142
kolonnawa,2018,18,27.314285714285713,28.2,28.2,12.657142857142857
kolonnawa,2018,19,26.614285714285717,100.69999999999999,100.69999999999999,13.857142857142858
kolonnawa,2018,20,26.25714285714286,105.9,105.9,12.771428571428572
kolonnawa,2018,21,25.985714285714288,130.7,130.7,17.442857142857143
kolonnawa,2018,22,27.042857142857144,78.1,78.1,20.82857142857143
kolonnawa,2018,23,26.47142857142857,139.5,139.5,20.357142857142858
kolonnawa,2018,24,26.542857142857144,55.0,55.0,18.87142857142857
kolonnawa,2018,25,26.114285714285717,44.8,44.8,18.342857142857145
kolonnawa,2018,26,26.214285714285715,65.0,65.0,15.542857142857143
kolonnawa,2018,27,26.599999999999998,34.1,34.1,17.87142857142857
kolonnawa,2018,28,25.857142857142858,86.3,86.3,19.142857142857142
kolonnawa,2018,29,26.37142857142857,17.0,17.0,19.385714285714283
kolonnawa,2018,30,26.342857142857145,10.600000000000001,10.600000000000001,19.285714285714285
kolonnawa,2018,31,26.114285714285717,42.9,42.9,17.814285714285713
kolonnawa,2018,32,26.042857142857144,38.3,38.3,18.67142857142857
kolonnawa,2018,33,25.857142857142858,72.0,72.0,19.82857142857143
kolonnawa,2018,34,25.75714285714286,5.0,5.0,16.771428571428572
kolonnawa,2018,35,26.085714285714285,7.9,7.9,18.057142857142857
kolonnawa,2018,36,26.557142857142857,2.5,2.5,17.02857142857143
kolonnawa,2018,37,27.342857142857145,0.30000000000000004,0.30000000000000004,15.557142857142859
kolonnawa,2018,38,26.52857142857143,49.8,49.8,17.6
kolonnawa,2018,39,25.857142857142858,214.0,214.0,11.271428571428572
kolonnawa,2018,40,26.085714285714285,79.5,79.5,9.6
kolonnawa,2018,41,25.571428571428573,75.8,75.8,14.442857142857141
kolonnawa,2018,42,26.014285714285712,49.9,49.9,9.528571428571428
kolonnawa,2018,43,25.842857142857145,149.5,149.5,12.614285714285714
kolonnawa,2018,44,26.157142857142855,71.0,71.0,11.285714285714286
kolonnawa,2018,45,25.414285714285715,104.5,104.5,14.014285714285714
kolonnawa,2018,46,26.0,36.900000000000006,36.900000000000006,11.12857142857143
kolonnawa,2018,47,25.842857142857145,72.0,72.0,8.128571428571428
kolonnawa,2018,48,26.25714285714286,30.4,30.4,11.37142857142857
kolonnawa,2018,49,26.271428571428572,31.200000000000003,31.200000000000003,11.528571428571428
kolonnawa,2018,50,25.657142857142855,1.8,1.8,17.47142857142857
kolonnawa,2018,51,25.771428571428572,26.0,26.0,10.357142857142858
kolonnawa,2018,52,25.985714285714288,13.5,13.5,10.185714285714287
kolonnawa,2019,1,26.3875,0.2,0.2,16.1
kolonnawa,2019,2,27.514285714285712,3.1,3.1,15.928571428571429
kolonnawa,2019,3,26.914285714285715,0.7,0.7,18.928571428571427
kolonnawa,2019,4,27.400000000000002,3.5,3.5,11.700000000000001
kolonnawa,2019,5,28.25714285714286,4.2,4.2,14.542857142857143
kolonnawa,2019,6,26.25714285714286,88.60000000000001,88.60000000000001,9.942857142857145
kolonnawa,2019,7,27.057142857142857,22.799999999999997,22.799999999999997,14.828571428571427
kolonnawa,2019,8,27.24285714285714,2.1999999999999997,2.1999999999999997,10.814285714285715
kolonnawa,2019,9,27.642857142857142,7.800000000000001,7.800000000000001,10.157142857142857
kolonnawa,2019,10,28.085714285714285,2.3,2.3,11.657142857142857
kolonnawa,2019,11,28.271428571428572,16.4,16.4,10.114285714285714
kolonnawa,2019,12,27.885714285714283,19.1,19.1,10.014285714285714
kolonnawa,2019,13,29.0,1.2000000000000002,1.2000000000000002,13.471428571428572
kolonnawa,2019,14,29.485714285714288,1.6,1.6,13.87142857142857
kolonnawa,2019,15,29.25714285714286,14.2,14.2,12.728571428571428
kolonnawa,2019,16,27.571428571428573,95.4,95.4,11.642857142857142
kolonnawa,2019,17,27.75714285714286,18.1,18.1,10.200000000000001
kolonnawa,2019,18,27.32857142857143,42.199999999999996,42.199999999999996,16.342857142857145
kolonnawa,2019,19,27.957142857142856,9.5,9.5,16.8
kolonnawa,2019,20,27.485714285714288,16.5,16.5,15.357142857142858
kolonnawa,2019,21,27.457142857142856,19.3,19.3,16.985714285714288
kolonnawa,2019,22,27.67142857142857,23.7,23.7,17.285714285714285
kolonnawa,2019,23,27.0,76.1,76.1,19.02857142857143
kolonnawa,2019,24,27.471428571428568,49.300000000000004,49.300000000000004,17.314285714285713
kolonnawa,2019,25,27.571428571428573,63.300000000000004,63.300000000000004,18.785714285714285
kolonnawa,2019,26,27.62857142857143,22.5,22.5,19.357142857142858
kolonnawa,2019,27,27.62857142857143,16.3,16.3,18.957142857142856
kolonnawa,2019,28,26.771428571428572,26.0,26.0,15.357142857142858
kolonnawa,2019,29,26.857142857142858,84.4,84.4,21.585714285714285
kolonnawa,2019,30,26.74285714285714,16.0,16.0,16.8
kolonnawa,2019,31,26.814285714285713,14.9,14.9,16.12857142857143
kolonnawa,2019,32,26.428571428571427,84.3,84.3,18.7
kolonnawa,2019,33,26.357142857142858,125.7,125.7,18.014285714285712
kolonnawa,2019,34,25.842857142857145,89.0,89.0,16.985714285714284
kolonnawa,2019,35,26.042857142857144,56.300000000000004,56.300000000000004,17.4
kolonnawa,2019,36,26.62857142857143,17.900000000000002,17.900000000000002,15.885714285714286
kolonnawa,2019,37,26.214285714285715,56.2,56.2,15.285714285714286
kolonnawa,2019,38,25.885714285714283,61.1,61.1,15.614285714285714
kolonnawa,2019,39,25.771428571428572,90.3,90.3,10.271428571428572
kolonnawa,2019,40,25.842857142857145,114.69999999999999,114.69999999999999,11.114285714285714
kolonnawa,2019,41,25.75714285714286,102.8,102.8,11.185714285714285
kolonnawa,2019,42,25.8,236.9,236.9,11.314285714285715
kolonnawa,2019,43,25.585714285714285,72.1,72.1,11.042857142857143
kolonnawa,2019,44,25.457142857142856,77.1,77.1,12.871428571428572
kolonnawa,2019,45,26.099999999999998,38.8,38.8,11.9
kolonnawa,2019,46,26.457142857142856,62.300000000000004,62.300000000000004,7.957142857142857
kolonnawa,2019,47,26.185714285714287,66.9,66.9,6.728571428571429
kolonnawa,2019,48,26.014285714285712,109.7,109.7,9.5
kolonnawa,2019,49,25.914285714285715,97.60000000000001,97.60000000000001,11.971428571428572
kolonnawa,2019,50,26.042857142857144,19.1,19.1,10.242857142857144
kolonnawa,2019,51,25.97142857142857,153.5,153.5,10.5
kolonnawa,2019,52,26.285714285714285,15.799999999999999,15.799999999999999,11.742857142857144
kolonnawa,2020,1,26.74,9.399999999999999,9.399999999999999,6.6
kolonnawa,2020,2,27.057142857142857,0.1,0.1,16.314285714285713
kolonnawa,2020,3,27.099999999999998,0.5,0.5,12.557142857142859
kolonnawa,2020,4,28.642857142857142,0.1,0.1,16.014285714285712
kolonnawa,2020,5,27.67142857142857,1.9,1.9,10.028571428571428
kolonnawa,2020,6,28.357142857142858,0.7999999999999999,0.7999999999999999,10.514285714285714
kolonnawa,2020,7,28.785714285714285,7.5,7.5,14.628571428571428
kolonnawa,2020,8,29.057142857142857,2.8000000000000003,2.8000000000000003,12.785714285714286
kolonnawa,2020,9,29.314285714285713,1.9000000000000001,1.9000000000000001,11.157142857142857
kolonnawa,2020,10,28.97142857142857,3.6,3.6,13.1
kolonnawa,2020,11,29.37142857142857,4.9,4.9,12.028571428571428
kolonnawa,2020,12,28.614285714285717,17.6,17.6,11.242857142857144
kolonnawa,2020,13,29.042857142857144,3.2,3.2,13.542857142857143
kolonnawa,2020,14,29.285714285714285,27.1,27.1,12.700000000000001
kolonnawa,2020,15,28.400000000000002,24.6,24.6,11.257142857142856
kolonnawa,2020,16,28.0,35.2,35.2,10.585714285714285
kolonnawa,2020,17,27.82857142857143,39.8,39.8,10.942857142857141
kolonnawa,2020,18,28.357142857142858,16.7,16.7,12.028571428571428
kolonnawa,2020,19,27.557142857142857,56.3,56.3,13.742857142857144
kolonnawa,2020,20,27.642857142857142,59.8,59.8,12.0
kolonnawa,2020,21,27.7,92.1,92.1,19.271428571428572
kolonnawa,2020,22,27.185714285714287,41.599999999999994,41.599999999999994,17.742857142857144
kolonnawa,2020,23,27.2,76.19999999999999,76.19999999999999,16.97142857142857
kolonnawa,2020,24,27.400000000000002,47.3,47.3,17.514285714285712
kolonnawa,2020,25,27.614285714285717,40.9,40.9,16.87142857142857
kolonnawa,2020,26,27.085714285714285,42.1,42.1,15.071428571428571
kolonnawa,2020,27,27.0,45.6,45.6,17.02857142857143
kolonnawa,2020,28,26.785714285714285,56.6,56.6,14.685714285714285
kolonnawa,2020,29,26.957142857142856,40.6,40.6,14.542857142857143
kolonnawa,2020,30,26.071428571428573,49.8,49.8,16.342857142857145
kolonnawa,2020,31,26.5,98.5,98.5,17.02857142857143
kolonnawa,2020,32,26.114285714285717,159.5,159.5,17.942857142857143
kolonnawa,2020,33,26.642857142857142,9.5,9.5,15.571428571428571
kolonnawa,2020,34,26.942857142857143,13.6,13.6,15.542857142857143
kolonnawa,2020,35,27.114285714285717,10.0,10.0,14.785714285714286
kolonnawa,2020,36,25.97142857142857,121.9,121.9,14.9
kolonnawa,2020,37,26.099999999999998,60.699999999999996,60.699999999999996,15.957142857142857
kolonnawa,2020,38,26.142857142857142,102.4,102.4,18.814285714285713
kolonnawa,2020,39,26.0,69.4,69.4,15.185714285714285
kolonnawa,2020,40,26.357142857142858,49.1,49.1,17.342857142857145
kolonnawa,2020,41,26.47142857142857,24.8,24.8,16.442857142857143
kolonnawa,2020,42,26.5,43.9,43.9,18.75714285714286
kolonnawa,2020,43,26.685714285714287,23.099999999999998,23.099999999999998,16.242857142857144
kolonnawa,2020,44,26.814285714285713,11.0,11.0,11.042857142857143
kolonnawa,2020,45,26.571428571428573,55.7,55.7,9.328571428571427
kolonnawa,2020,46,26.37142857142857,142.5,142.5,10.428571428571429
kolonnawa,2020,47,26.12857142857143,98.8,98.8,10.642857142857142
kolonnawa,2020,48,26.271428571428572,9.700000000000001,9.700000000000001,12.971428571428572
kolonnawa,2020,49,26.057142857142857,52.1,52.1,16.114285714285714
kolonnawa,2020,50,26.285714285714285,5.6,5.6,9.685714285714285
kolonnawa,2020,51,25.714285714285715,29.799999999999997,29.799999999999997,11.5
kolonnawa,2020,52,25.285714285714285,62.1,62.1,15.842857142857143
kolonnawa,2020,53,25.85,27.700000000000003,27.700000000000003,10.575
kolonnawa,2021,1,25.614285714285717,79.8,79.8,8.885714285714286
kolonnawa,2021,2,25.357142857142858,140.1,140.1,8.757142857142856
kolonnawa,2021,3,26.071428571428573,7.8,7.8,13.142857142857142
kolonnawa,2021,4,25.685714285714287,32.7,32.7,14.014285714285714
kolonnawa,2021,5,26.442857142857143,2.1,2.1,17.814285714285713
kolonnawa,2021,6,26.828571428571426,0.0,0.0,17.185714285714287
kolonnawa,2021,7,27.785714285714285,3.8,3.8,10.72857142857143
kolonnawa,2021,8,28.071428571428573,1.1,1.1,12.157142857142857
kolonnawa,2021,9,27.571428571428573,8.2,8.2,10.0
kolonnawa,2021,10,26.614285714285717,87.9,87.9,8.642857142857142
kolonnawa,2021,11,26.785714285714285,18.6,18.6,8.614285714285714
kolonnawa,2021,12,26.52857142857143,127.9,127.9,8.071428571428571
kolonnawa,2021,13,27.32857142857143,6.7,6.7,13.985714285714286
kolonnawa,2021,14,27.2,7.3,7.3,10.057142857142859
kolonnawa,2021,15,26.714285714285715,60.800000000000004,60.800000000000004,11.414285714285715
kolonnawa,2021,16,27.057142857142857,20.5,20.5,12.828571428571427
kolonnawa,2021,17,27.25714285714286,20.799999999999997,20.799999999999997,11.5
kolonnawa,2021,18,26.985714285714288,116.9,116.9,8.585714285714285
kolonnawa,2021,19,27.142857142857142,125.6,125.6,13.6
kolonnawa,2021,20,27.25714285714286,48.9,48.9,15.085714285714285
kolonnawa,2021,21,27.157142857142855,116.3,116.3,22.37142857142857
kolonnawa,2021,22,26.900000000000002,69.0,69.0,15.414285714285715
kolonnawa,2021,23,26.585714285714285,69.8,69.8,17.942857142857143
kolonnawa,2021,24,27.157142857142855,14.3,14.3,16.571428571428573
kolonnawa,2021,25,26.642857142857142,48.599999999999994,48.599999999999994,17.885714285714286
kolonnawa,2021,26,26.442857142857143,69.5,69.5,15.114285714285714
kolonnawa,2021,27,26.47142857142857,88.7,88.7,18.457142857142856
kolonnawa,2021,28,26.957142857142856,17.3,17.3,17.228571428571428
kolonnawa,2021,29,26.585714285714285,69.8,69.8,20.02857142857143
kolonnawa,2021,30,26.74285714285714,30.6,30.6,17.72857142857143
kolonnawa,2021,31,26.585714285714285,52.8,52.8,18.400000000000002
kolonnawa,2021,32,26.599999999999998,45.7,45.7,16.642857142857142
kolonnawa,2021,33,26.17142857142857,28.4,28.4,14.442857142857141
kolonnawa,2021,34,25.97142857142857,78.8,78.8,17.52857142857143
kolonnawa,2021,35,26.285714285714285,35.9,35.9,16.342857142857145
kolonnawa,2021,36,26.75714285714286,23.8,23.8,17.785714285714285
kolonnawa,2021,37,26.571428571428573,41.9,41.9,14.37142857142857
kolonnawa,2021,38,26.75714285714286,66.9,66.9,15.485714285714286
kolonnawa,2021,39,26.24285714285714,77.6,77.6,14.457142857142856
kolonnawa,2021,40,26.442857142857143,75.60000000000001,75.60000000000001,16.585714285714285
kolonnawa,2021,41,26.900000000000002,52.3,52.3,18.485714285714288
kolonnawa,2021,42,26.52857142857143,56.3,56.3,13.37142857142857
kolonnawa,2021,43,25.585714285714285,162.0,162.0,10.22857142857143
kolonnawa,2021,44,25.614285714285717,124.8,124.8,12.285714285714286
kolonnawa,2021,45,25.657142857142855,176.3,176.3,17.12857142857143
kolonnawa,2021,46,26.12857142857143,74.3,74.3,13.614285714285714
kolonnawa,2021,47,25.685714285714287,75.0,75.0,11.285714285714286
kolonnawa,2021,48,26.24285714285714,14.4,14.4,8.428571428571429
kolonnawa,2021,49,26.457142857142856,14.799999999999999,14.799999999999999,10.071428571428571
kolonnawa,2021,50,26.042857142857144,33.7,33.7,13.857142857142858
kolonnawa,2021,51,26.014285714285712,0.0,0.0,12.700000000000001
kolonnawa,2021,52,26.580000000000002,4.7,4.7,11.3
kolonnawa,2021,53,25.866666666666664,9.7,9.7,11.266666666666666
kolonnawa,2022,1,27.0,2.2,2.2,16.085714285714285
kolonnawa,2022,2,27.17142857142857,5.1,5.1,10.557142857142859
kolonnawa,2022,3,27.314285714285713,0.3,0.3,15.914285714285715
kolonnawa,2022,4,27.157142857142855,3.2,3.2,11.757142857142856
kolonnawa,2022,5,26.97142857142857,5.8999999999999995,5.8999999999999995,10.0
kolonnawa,2022,6,27.085714285714285,52.0,52.0,14.814285714285713
kolonnawa,2022,7,26.67142857142857,2.7,2.7,13.985714285714286
kolonnawa,2022,8,27.785714285714285,4.7,4.7,10.214285714285714
kolonnawa,2022,9,28.428571428571427,1.6,1.6,18.042857142857144
kolonnawa,2022,10,28.485714285714288,8.5,8.5,10.457142857142857
kolonnawa,2022,11,28.085714285714285,16.8,16.8,13.414285714285715
kolonnawa,2022,12,28.0,13.6,13.6,12.914285714285715
kolonnawa,2022,13,28.157142857142855,13.2,13.2,11.700000000000001
kolonnawa,2022,14,26.47142857142857,104.1,104.1,10.928571428571429
kolonnawa,2022,15,26.957142857142856,61.3,61.3,13.728571428571428
kolonnawa,2022,16,27.014285714285712,45.5,45.5,10.928571428571429
kolonnawa,2022,17,27.52857142857143,26.1,26.1,10.700000000000001
kolonnawa,2022,18,27.914285714285715,36.0,36.0,14.414285714285715
kolonnawa,2022,19,26.74285714285714,191.5,191.5,20.514285714285712
kolonnawa,2022,20,26.957142857142856,78.8,78.8,21.271428571428572
kolonnawa,2022,21,26.271428571428572,84.6,84.6,16.67142857142857
kolonnawa,2022,22,26.3,111.6,111.6,16.771428571428572
kolonnawa,2022,23,26.47142857142857,48.7,48.7,16.599999999999998
kolonnawa,2022,24,26.428571428571427,48.9,48.9,13.657142857142857
kolonnawa,2022,25,26.885714285714283,61.9,61.9,16.82857142857143
kolonnawa,2022,26,27.2,44.9,44.9,20.82857142857143
kolonnawa,2022,27,26.62857142857143,32.1,32.1,18.5
kolonnawa,2022,28,26.842857142857145,35.1,35.1,17.657142857142855
kolonnawa,2022,29,26.599999999999998,32.6,32.6,17.071428571428573
kolonnawa,2022,30,26.342857142857145,43.599999999999994,43.599999999999994,11.299999999999999
kolonnawa,2022,31,25.914285714285715,97.3,97.3,23.0
kolonnawa,2022,32,26.5,9.8,9.8,17.12857142857143
kolonnawa,2022,33,26.585714285714285,22.5,22.5,17.342857142857145
kolonnawa,2022,34,26.114285714285717,71.10000000000001,71.10000000000001,18.599999999999998
kolonnawa,2022,35,25.414285714285715,108.7,108.7,14.4
kolonnawa,2022,36,26.12857142857143,45.1,45.1,18.32857142857143
kolonnawa,2022,37,26.32857142857143,18.3,18.3,15.542857142857143
kolonnawa,2022,38,26.771428571428572,13.3,13.3,14.7
kolonnawa,2022,39,26.585714285714285,62.5,62.5,19.12857142857143
kolonnawa,2022,40,26.342857142857145,36.3,36.3,16.47142857142857
kolonnawa,2022,41,25.428571428571427,81.3,81.3,13.028571428571428
kolonnawa,2022,42,25.485714285714288,152.7,152.7,14.828571428571427
kolonnawa,2022,43,26.099999999999998,40.7,40.7,12.814285714285715
kolonnawa,2022,44,25.3,113.8,113.8,11.428571428571429
kolonnawa,2022,45,25.542857142857144,91.3,91.3,9.442857142857141
kolonnawa,2022,46,25.62857142857143,33.7,33.7,15.571428571428571
kolonnawa,2022,47,26.3,7.0,7.0,10.6
kolonnawa,2022,48,26.12857142857143,68.9,68.9,9.428571428571429
kolonnawa,2022,49,25.428571428571427,19.2,19.2,14.671428571428569
kolonnawa,2022,50,25.82857142857143,4.2,4.2,12.914285714285715
kolonnawa,2022,51,25.342857142857145,69.7,69.7,16.842857142857145
kolonnawa,2022,52,25.9,9.8,9.8,10.7125
kolonnawa,2023,1,25.82857142857143,19.1,19.1,15.200000000000001
kolonnawa,2023,2,25.428571428571427,1.2,1.2,14.142857142857142
kolonnawa,2023,3,25.428571428571427,27.0,27.0,16.04285714285714
kolonnawa,2023,4,25.514285714285712,17.900000000000002,17.900000000000002,11.842857142857143
kolonnawa,2023,5,25.657142857142855,65.8,65.8,14.785714285714286
kolonnawa,2023,6,26.157142857142855,3.3000000000000003,3.3000000000000003,11.799999999999999
kolonnawa,2023,7,26.599999999999998,12.1,12.1,10.985714285714286
kolonnawa,2023,8,26.97142857142857,4.6,4.6,10.014285714285714
kolonnawa,2023,9,27.085714285714285,27.4,27.4,13.12857142857143
kolonnawa,2023,10,27.114285714285717,20.5,20.5,8.799999999999999
kolonnawa,2023,11,26.785714285714285,43.5,43.5,9.1
kolonnawa,2023,12,27.085714285714285,18.0,18.0,10.285714285714286
kolonnawa,2023,13,27.571428571428573,10.4,10.4,10.5
kolonnawa,2023,14,27.24285714285714,26.7,26.7,10.085714285714285
kolonnawa,2023,15,28.414285714285715,7.7,7.7,9.0
kolonnawa,2023,16,28.771428571428572,17.6,17.6,10.828571428571427
kolonnawa,2023,17,27.014285714285712,139.2,139.2,9.571428571428571
kolonnawa,2023,18,26.900000000000002,101.9,101.9,12.285714285714286
kolonnawa,2023,19,27.400000000000002,67.6,67.6,17.371428571428574
kolonnawa,2023,20,27.657142857142855,14.9,14.9,15.1
kolonnawa,2023,21,27.885714285714283,12.4,12.4,14.857142857142858
kolonnawa,2023,22,27.185714285714287,35.8,35.8,14.542857142857143
kolonnawa,2023,23,27.25714285714286,69.0,69.0,17.814285714285713
kolonnawa,2023,24,27.333333333333332,56.9,56.9,15.933333333333332
kolonnawa,2023,52,25.0,0.0,0.0,18.9
kurunegala,2010,1,24.2,14.8,14.8,11.414285714285715
kurunegala,2010,2,25.285714285714285,14.7,14.7,12.457142857142857
kurunegala,2010,3,24.642857142857142,1.0,1.0,15.014285714285716
kurunegala,2010,4,25.52857142857143,4.7,4.7,17.37142857142857
kurunegala,2010,5,25.357142857142858,3.0,3.0,17.82857142857143
kurunegala,2010,6,26.17142857142857,0.8,0.8,13.914285714285715
kurunegala,2010,7,27.271428571428572,6.0,6.0,11.828571428571427
kurunegala,2010,8,28.2,0.0,0.0,12.37142857142857
kurunegala,2010,9,28.285714285714285,0.0,0.0,12.614285714285714
kurunegala,2010,10,29.32857142857143,2.7,2.7,13.87142857142857
kurunegala,2010,11,29.342857142857145,3.0,3.0,13.6
kurunegala,2010,12,27.62857142857143,32.4,32.4,9.514285714285714
kurunegala,2010,13,27.12857142857143,27.6,27.6,11.614285714285714
kurunegala,2010,14,27.12857142857143,39.2,39.2,7.714285714285714
kurunegala,2010,15,26.785714285714285,45.9,45.9,10.714285714285714
kurunegala,2010,16,26.74285714285714,38.300000000000004,38.300000000000004,12.799999999999999
kurunegala,2010,17,26.771428571428572,114.60000000000001,114.60000000000001,7.914285714285714
kurunegala,2010,18,26.442857142857143,43.9,43.9,13.200000000000001
kurunegala,2010,19,26.87142857142857,20.9,20.9,13.728571428571428
kurunegala,2010,20,25.52857142857143,61.4,61.4,20.900000000000002
kurunegala,2010,21,26.185714285714287,26.5,26.5,20.771428571428572
kurunegala,2010,22,26.3,28.3,28.3,17.571428571428573
kurunegala,2010,23,25.085714285714285,87.7,87.7,20.085714285714285
kurunegala,2010,24,26.04285714285714,30.0,30.0,16.442857142857143
kurunegala,2010,25,25.599999999999998,38.0,38.0,20.514285714285712
kurunegala,2010,26,24.985714285714288,50.0,50.0,20.82857142857143
kurunegala,2010,27,25.728571428571428,61.699999999999996,61.699999999999996,11.414285714285715
kurunegala,2010,28,24.97142857142857,79.5,79.5,19.52857142857143
kurunegala,2010,29,25.400000000000002,25.9,25.9,17.442857142857143
kurunegala,2010,30,25.728571428571428,25.3,25.3,18.228571428571428
kurunegala,2010,31,25.542857142857144,16.3,16.3,19.114285714285717
kurunegala,2010,32,25.442857142857143,38.2,38.2,17.185714285714287
kurunegala,2010,33,24.75714285714286,42.4,42.4,17.728571428571428
kurunegala,2010,34,24.771428571428572,32.6,32.6,20.12857142857143
kurunegala,2010,35,25.157142857142855,24.900000000000002,24.900000000000002,18.32857142857143
kurunegala,2010,36,25.47142857142857,27.1,27.1,16.771428571428572
kurunegala,2010,37,25.014285714285712,35.3,35.3,18.82857142857143
kurunegala,2010,38,24.728571428571428,53.2,53.2,12.114285714285714
kurunegala,2010,39,24.085714285714285,180.20000000000002,180.20000000000002,10.0
kurunegala,2010,40,24.74285714285714,65.3,65.3,20.32857142857143
kurunegala,2010,41,25.071428571428573,15.2,15.2,18.585714285714285
kurunegala,2010,42,25.02857142857143,10.5,10.5,16.428571428571427
kurunegala,2010,43,24.7,96.5,96.5,11.071428571428571
kurunegala,2010,44,24.385714285714283,82.6,82.6,11.87142857142857
kurunegala,2010,45,24.814285714285713,52.1,52.1,9.728571428571428
kurunegala,2010,46,24.314285714285713,83.8,83.8,7.042857142857143
kurunegala,2010,47,24.32857142857143,117.8,117.8,9.1
kurunegala,2010,48,23.814285714285713,147.1,147.1,12.0
kurunegala,2010,49,23.8,70.0,70.0,15.814285714285715
kurunegala,2010,50,24.542857142857144,11.2,11.2,9.571428571428571
kurunegala,2010,51,23.185714285714287,198.79999999999998,198.79999999999998,12.828571428571427
kurunegala,2010,52,23.4,23.799999999999997,23.799999999999997,14.059999999999999
kurunegala,2010,53,24.766666666666666,0.1,0.1,17.333333333333332
kurunegala,2011,1,23.157142857142855,162.5,162.5,13.428571428571429
kurunegala,2011,2,22.785714285714285,115.1,115.1,10.828571428571427
kurunegala,2011,3,24.142857142857142,2.9,2.9,13.657142857142857
kurunegala,2011,4,24.385714285714283,15.5,15.5,18.357142857142858
kurunegala,2011,5,22.67142857142857,245.4,245.4,14.942857142857145
kurunegala,2011,6,24.24285714285714,7.7,7.7,15.171428571428573
kurunegala,2011,7,25.657142857142855,3.1999999999999997,3.1999999999999997,7.057142857142857
kurunegala,2011,8,25.9,4.4,4.4,10.757142857142856
kurunegala,2011,9,25.514285714285712,14.8,14.8,12.885714285714286
kurunegala,2011,10,26.314285714285713,4.2,4.2,9.157142857142857
kurunegala,2011,11,26.842857142857145,9.399999999999999,9.399999999999999,14.200000000000001
kurunegala,2011,12,26.485714285714288,21.6,21.6,11.214285714285714
kurunegala,2011,13,27.12857142857143,10.4,10.4,12.471428571428572
kurunegala,2011,14,27.2,13.8,13.8,9.928571428571429
kurunegala,2011,15,25.657142857142855,72.8,72.8,8.285714285714286
kurunegala,2011,16,25.142857142857142,85.1,85.1,11.085714285714285
