date,year,month,week_number,district,market,crop,price_rs_kg,season,season_encoded,extent_ha,production_t,yield_t_per_ha,annual_extent_ha,annual_production_t,annual_yield_t_per_ha,seasonal_extent_ha,seasonal_production_t,seasonal_yield_t_per_ha,agstat_source_used,temp_mean,rainfall_total,rain_sum,wind_max,inflation_rate,inflation_mom_change
12/3/2021,2021,12,49,meegoda,meegoda,pumpkin,58.25,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,meegoda,meegoda,snake gourd,265.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,meegoda,meegoda,tomatoes,344.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,beans,350.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,cabbage,354.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,carrots,412.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,chili,580.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,eggplants,270.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,pumpkin,59.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,snake gourd,246.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,nuwaraeliya,nuwaraeliya,tomatoes,352.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,puttalam,puttalam,cabbage,284.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,26.842857142857145,4.8,4.8,15.542857142857144,12.1,2.1999999999999997
12/3/2021,2021,12,49,puttalam,puttalam,chili,550.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,26.842857142857145,4.8,4.8,15.542857142857144,12.1,2.1999999999999997
12/3/2021,2021,12,49,puttalam,puttalam,eggplants,244.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,26.842857142857145,4.8,4.8,15.542857142857144,12.1,2.1999999999999997
12/3/2021,2021,12,49,puttalam,puttalam,pumpkin,73.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,26.842857142857145,4.8,4.8,15.542857142857144,12.1,2.1999999999999997
12/3/2021,2021,12,49,puttalam,puttalam,snake gourd,246.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,26.842857142857145,4.8,4.8,15.542857142857144,12.1,2.1999999999999997
12/3/2021,2021,12,49,puttalam,puttalam,tomatoes,414.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,26.842857142857145,4.8,4.8,15.542857142857144,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,beans,372.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,cabbage,338.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,carrots,416.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,chili,558.5714286,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,eggplants,256.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,pumpkin,39.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,snake gourd,232.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/3/2021,2021,12,49,thambuththegama,thambuththegama,tomatoes,356.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,beans,379.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,cabbage,343.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,carrots,353.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,chili,639.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,eggplants,269.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,pumpkin,52.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,snake gourd,247.5,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,colombo,colombo,tomatoes,392.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,26.12857142857143,56.2,56.2,10.2,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,beans,252.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,cabbage,234.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,carrots,330.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,chili,666.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,eggplants,230.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,pumpkin,49.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,snake gourd,220.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,dambulla,dambulla,tomatoes,222.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,beans,370.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,cabbage,284.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,carrots,384.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,chili,764.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,eggplants,260.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,pumpkin,67.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,snake gourd,234.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,kandy,kandy,tomatoes,290.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,22.428571428571427,17.3,17.3,11.028571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,beans,376.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,cabbage,212.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,carrots,324.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,chili,728.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,eggplants,240.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,pumpkin,56.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,snake gourd,230.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,keppetipola,keppetipola,tomatoes,280.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,beans,427.5,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,cabbage,274.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,carrots,438.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,chili,812.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,eggplants,286.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,pumpkin,65.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,snake gourd,273.3333333,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,meegoda,meegoda,tomatoes,272.5,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,beans,382.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,cabbage,254.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,carrots,394.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,chili,740.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,eggplants,242.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,pumpkin,63.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,snake gourd,234.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,nuwaraeliya,nuwaraeliya,tomatoes,326.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,puttalam,puttalam,cabbage,252.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,26.12857142857143,17.5,17.5,17.728571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,puttalam,puttalam,chili,820.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,26.12857142857143,17.5,17.5,17.728571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,puttalam,puttalam,eggplants,242.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,26.12857142857143,17.5,17.5,17.728571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,puttalam,puttalam,pumpkin,62.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,26.12857142857143,17.5,17.5,17.728571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,puttalam,puttalam,snake gourd,238.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,26.12857142857143,17.5,17.5,17.728571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,puttalam,puttalam,tomatoes,324.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,26.12857142857143,17.5,17.5,17.728571428571428,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,beans,396.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,cabbage,264.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,carrots,410.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,chili,658.75,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,eggplants,240.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,pumpkin,40.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,snake gourd,228.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/10/2021,2021,12,50,thambuththegama,thambuththegama,tomatoes,284.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,beans,402.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,cabbage,250.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,carrots,358.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,chili,746.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,eggplants,317.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,pumpkin,50.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,snake gourd,256.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,colombo,colombo,tomatoes,309.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,26.071428571428573,0.6,0.6,10.642857142857142,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,beans,348.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,cabbage,208.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,carrots,406.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,chili,830.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,eggplants,254.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,pumpkin,56.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,snake gourd,226.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,dambulla,dambulla,tomatoes,124.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,beans,370.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,cabbage,284.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,carrots,384.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,chili,764.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,eggplants,260.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,pumpkin,67.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,snake gourd,234.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,kandy,kandy,tomatoes,290.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,21.97142857142857,0.0,0.0,9.557142857142855,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,beans,338.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,cabbage,232.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,carrots,368.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,chili,870.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,eggplants,276.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,pumpkin,64.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,snake gourd,226.0,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,keppetipola,keppetipola,tomatoes,156.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,beans,385.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,cabbage,298.0,Maha,1,4825,129107,26.76,4825.0,129107.0,26.75792746,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,carrots,462.0,Maha,1,4214,95417,22.64,4214.0,95417.0,22.64285714,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,chili,866.0,Maha,1,12301,68565,5.57,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,eggplants,308.0,Maha,1,10723,129516,12.08,10723.0,129516.0,12.07833629,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,pumpkin,66.0,Maha,1,7895,110150,13.95,7895.0,110150.0,13.95186827,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,snake gourd,243.3333333,Maha,1,3096,34809,11.24,3096.0,34809.0,11.24321705,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,meegoda,meegoda,tomatoes,152.0,Maha,1,6231,89669,14.39,6231.0,89669.0,14.390788,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
12/17/2021,2021,12,51,nuwaraeliya,nuwaraeliya,beans,338.0,Maha,1,7597,76864,10.12,7597.0,76864.0,10.11767803,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,12.1,2.1999999999999997
